Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
CENT,2024-09-30,SPY,XLI,MDY,RF,0.575,0.08,0.47343579947040193,-1,-0.00888743517026535,0.007887435170265349
RNST,2024-09-30,SPY,XLF,IJR,RF,0.6,0.02,0.48333394800073853,-1,-0.008417075096540614,0.007417075096540614
UTL,2024-09-30,SPY,XLU,MDY,RF,0.625,0.08,0.5143508097861127,-1,-0.008334116257576496,0.007334116257576496
STC,2024-09-30,SPY,XLF,IJR,RF,0.65,0.08,0.5133188185184433,-1,-0.00787194887735066,0.006871948877350659
HTLD,2024-09-30,SPY,XLI,IJR,RF,0.625,0.04,0.4765120191795759,-1,-0.007551913006942143,0.006551913006942143
AAP,2024-09-30,SPY,XLB,MDY,RF,0.65,0.1,0.5490730097100799,-1,-0.007535940797817655,0.006535940797817655
ABCB,2024-09-30,SPY,XLF,IJR,RF,0.575,0.08,0.48273780698280466,-1,-0.007095722137082362,0.0060957221370823616
BANC,2024-09-30,SPY,XLF,IJR,RF,0.6,0.08,0.5097263175304249,-1,-0.006873696366835935,0.005873696366835935
WAFD,2024-09-30,SPY,XLF,IJR,RF,0.65,0.08,0.4968854534959047,-1,-0.0068458085577771145,0.0058458085577771145
ADAM,2024-09-30,SPY,XLRE,MDY,LR,0.65,0.06,0.5693107083538386,-1,-0.006569425129120125,0.0055694251291201246
AUB,2024-09-30,SPY,XLF,IJR,RF,0.625,0.02,0.48681626827720015,-1,-0.0064335203457655185,0.0054335203457655185
NWBI,2024-09-30,SPY,XLF,IJR,RF,0.6,0.04,0.4650497312977826,-1,-0.006369266632417983,0.005369266632417983
DCOM,2024-09-30,SPY,XLF,IJR,RF,0.65,0.02,0.47946606427212257,-1,-0.006305796227911598,0.005305796227911598
MCRI,2024-09-30,SPY,XLI,IJR,RF,0.55,0.02,0.5041988747179019,-1,-0.006121845390463891,0.005121845390463891
ABM,2024-09-30,SPY,XLI,IJR,RF,0.625,0.08,0.49180851752720806,-1,-0.0060881542618873834,0.005088154261887383
INVX,2024-09-30,SPY,XLE,MDY,RF,0.575,0.02,0.5227063304567168,-1,-0.005694605869491411,0.004694605869491411
GBX,2024-09-30,SPY,XLI,MDY,LR,0.575,0.02,0.5437671427462747,-1,-0.005311875650196061,0.004311875650196061
UCB,2024-09-30,SPY,XLF,IJR,LR,0.65,0.06,0.542135450813259,-1,-0.00507266504869059,0.00407266504869059
ECPG,2024-09-30,SPY,XLI,MDY,RF,0.625,0.08,0.4769542010215116,-1,-0.005047294655706186,0.004047294655706186
CFFN,2024-09-30,SPY,XLF,IJR,RF,0.625,0.06,0.4989440091519463,-1,-0.004780253488275807,0.003780253488275807
BBT,2024-09-30,SPY,XLF,IJR,RF,0.6,0.02,0.49534871276924575,-1,-0.004449934648688073,0.003449934648688073
ITGR,2024-09-30,SPY,XLB,IJR,RF,0.625,0.04,0.5077751653337068,-1,-0.0042177685592849935,0.0032177685592849935
AVA,2024-09-30,SPY,XLU,IJR,RF,0.625,0.06,0.5141586584302565,-1,-0.004046008191386859,0.003046008191386859
BOH,2024-09-30,SPY,XLF,MDY,RF,0.625,0.04,0.4981795587831892,-1,-0.0038744242872069835,0.0028744242872069834
VSH,2024-09-30,SPY,XLI,MDY,LR,0.6,0.02,0.5351712961418488,-1,-0.0036370502369907597,0.0026370502369907596
CPK,2024-09-30,SPY,XLU,MDY,RF,0.625,0.02,0.45655133014770205,-1,-0.0035817914903704205,0.0025817914903704204
SXT,2024-09-30,SPY,XLB,MDY,LR,0.625,0.02,0.5654489990907575,-1,-0.0035240941343167836,0.0025240941343167836
FFBC,2024-09-30,SPY,XLF,IJR,RF,0.6,0.02,0.5009507254294412,-1,-0.003385023537795096,0.002385023537795096
CRVL,2024-09-30,SPY,XLI,IJR,RF,0.625,0.08,0.529815235851697,-1,-0.003340044103325423,0.002340044103325423
ZD,2024-09-30,SPY,XLI,IJR,LR,0.65,0.06,0.5767831017382419,-1,-0.003302344407640887,0.0023023444076408868
HUBG,2024-09-30,SPY,XLI,IJR,RF,0.575,0.02,0.5204105011246406,-1,-0.0030103607858768915,0.0020103607858768914
FULT,2024-09-30,SPY,XLF,IJR,RF,0.65,0.08,0.5014350075049911,-1,-0.0028754537673609647,0.0018754537673609647
PFS,2024-09-30,SPY,XLF,IJR,RF,0.625,0.02,0.5057649645927574,-1,-0.0026542556325818735,0.0016542556325818735
NWN,2024-09-30,SPY,XLU,IJR,RF,0.65,0.04,0.5715340911923704,-1,-0.0026419984007344105,0.0016419984007344105
CBU,2024-09-30,SPY,XLF,IJR,RF,0.6,0.04,0.45594186152370314,-1,-0.002631358725928689,0.001631358725928689
MODG,2024-09-30,SPY,XLB,MDY,LR,0.575,0.06,0.3324598341543217,-1,-0.0025950927661491496,0.0015950927661491495
NTCT,2024-09-30,SPY,XLI,MDY,LR,0.65,0.08,0.5232733060693865,-1,-0.002268273907354278,0.001268273907354278
KSS,2024-09-30,SPY,XLY,MDY,LR,0.575,0.08,0.44320816790842293,-1,-0.002059413192052129,0.001059413192052129
MSEX,2024-09-30,SPY,XLU,IJR,RF,0.575,0.04,0.4844477648357424,-1,-0.0020182421426018955,0.0010182421426018955
AX,2024-09-30,SPY,XLF,IJR,RF,0.575,0.06,0.48562059074472835,-1,-0.0017614894879537067,0.0007614894879537067
ARWR,2024-09-30,SPY,XLI,,RF,0.625,0.02,0.5038126791619854,-1,-0.0014175826545976878,0.0004175826545976878
AMN,2024-09-30,SPY,XLB,IJR,RF,0.625,0.02,0.529234517904638,-1,-0.0013286080426601725,0.00032860804266017247
SMTC,2024-09-30,SPY,XLK,MDY,RF,0.625,0.02,0.49612697975094633,-1,-0.001142807224630893,0.00014280722463089288
BANF,2024-09-30,SPY,XLF,IJR,RF,0.625,0.06,0.4529854850326164,-1,-0.0011198760177324012,0.00011987601773240115
ATGE,2024-09-30,SPY,XLI,MDY,LR,0.55,0.08,0.5142696830508994,0,0.015491407683342413,0.0
NSIT,2024-09-30,SPY,XLI,IJR,LR,0.6,0.1,0.6475561594954015,0,0.01129118096164896,0.0
NHC,2024-09-30,SPY,XLF,IJR,LR,0.55,0.1,0.5674964629137451,0,0.006381137898006938,0.0
NEOG,2024-09-30,SPY,XLB,IJR,RF,0.575,0.08,0.4981454878705206,0,-0.0364671301120357,-0.0
OSIS,2024-09-30,SPY,XLI,IJR,LR,0.55,0.1,0.5409966010997207,0,-0.00842160235185126,-0.0
VECO,2024-09-30,SPY,XLK,MDY,RF,0.55,0.08,0.5110020791566635,0,0.05103866675632801,0.0
MTH,2024-09-30,SPY,XLB,MDY,RF,0.55,0.02,0.5423250329148886,0,0.033258302605470046,0.0
MPW,2024-09-30,SPY,XLRE,MDY,RF,0.6,0.08,0.5924886298187646,0,0.005765436254568434,0.0
VICR,2024-09-30,SPY,XLK,MDY,LR,0.575,0.1,0.5678665761426649,0,0.034465398935003014,0.0
MGPI,2024-09-30,SPY,XLB,MDY,RF,0.575,0.1,0.524621964640778,0,0.005428182334401735,0.0
MMSI,2024-09-30,SPY,XLB,IJR,LR,0.55,0.1,0.4901467679051858,0,-0.006932227613012064,-0.0
APOG,2024-09-30,SPY,XLI,IJR,RF,0.55,0.1,0.47831840857588276,0,0.016788130388694263,0.0
HZO,2024-09-30,SPY,XLI,IJR,RF,0.575,0.1,0.5356816696641878,0,-0.010672032542861146,-0.0
BDN,2024-09-30,SPY,XLRE,MDY,RF,0.575,0.1,0.5320781647707307,0,0.058285002589302776,0.0
IIIN,2024-09-30,SPY,XLI,IJR,RF,0.55,0.08,0.4938269239089326,0,0.009213101329605426,0.0
IPAR,2024-09-30,SPY,XLB,MDY,LR,0.65,0.1,0.6102561649587838,0,0.03407544520858858,0.0
ITRI,2024-09-30,SPY,XLI,MDY,LR,0.625,0.1,0.6835855994921133,0,0.006291163145739366,0.0
JBLU,2024-09-30,SPY,XLY,MDY,LR,0.65,0.08,0.6367861062909462,0,0.055659227007754095,0.0
KFY,2024-09-30,SPY,XLI,IJR,RF,0.575,0.06,0.5196037830650666,0,0.004368227580525796,0.0
KWR,2024-09-30,SPY,XLB,IJR,RF,0.625,0.1,0.5336304377516754,0,-0.005335299067915503,-0.0
LGND,2024-09-30,SPY,XLI,MDY,RF,0.55,0.08,0.4870013591375779,0,0.02938977279089307,0.0
LNN,2024-09-30,SPY,XLI,MDY,LR,0.65,0.04,0.6294549116151584,0,0.012932401823097166,0.0
LUMN,2024-09-30,SPY,XLI,,RF,0.55,0.1,0.5261607300132354,0,-0.04022630210492286,-0.0
LZB,2024-09-30,SPY,XLI,IJR,RF,0.575,0.1,0.5325510672771134,0,0.0012424396967566434,0.0
MATX,2024-09-30,SPY,XLI,MDY,RF,0.55,0.1,0.49588416745501546,0,0.0039131672234574595,0.0
TRST,2024-09-30,SPY,XLF,IJR,LR,0.6,0.1,0.5166952376475807,0,0.0055779619667272445,0.0
ACAD,2024-09-30,SPY,XLV,,RF,0.575,0.1,0.5237333717771595,0,0.012653109260591999,0.0
OTTR,2024-09-30,SPY,XLI,IJR,LR,0.55,0.1,0.48809232255967555,0,0.019084801301203783,0.0
MYGN,2024-09-30,SPY,XLY,MDY,LR,0.55,0.1,0.502171991844323,0,0.004848098548112335,0.0
PATK,2024-09-30,SPY,XLI,MDY,RF,0.55,0.06,0.5005539446919548,0,0.03457533631536923,0.0
SXI,2024-09-30,SPY,XLI,IJR,LR,0.55,0.1,0.5447174323282926,0,0.010441945534120645,0.0
SM,2024-09-30,SPY,XLE,MDY,RF,0.55,0.1,0.5227001462239049,0,0.015265281298099393,0.0
SPXC,2024-09-30,SPY,XLI,MDY,RF,0.575,0.1,0.4800173129831314,0,0.02365455328513729,0.0
AKR,2024-09-30,SPY,XLRE,MDY,RF,0.55,0.06,0.5554983881713903,0,0.004039798927017702,0.0
STBA,2024-09-30,SPY,XLF,IJR,LR,0.6,0.04,0.6278931624626874,0,-0.006269391405371496,-0.0
AIR,2024-09-30,SPY,XLI,IJR,LR,0.55,0.1,0.5470824903905425,0,0.028101069092656694,0.0
STRA,2024-09-30,SPY,XLI,MDY,LR,0.65,0.1,0.6586824464978105,0,-0.006120989871536535,-0.0
TTMI,2024-09-30,SPY,XLK,MDY,LR,0.55,0.04,0.5190301107980106,0,0.03880623576766519,0.0
TDS,2024-09-30,SPY,XLF,,RF,0.55,0.06,0.5331186685237682,0,0.018775843645298437,0.0
PBI,2024-09-30,SPY,XLI,MDY,LR,0.6,0.1,0.6402495594700705,0,-0.015087694757217582,-0.0
TDW,2024-09-30,SPY,XLE,MDY,RF,0.55,0.1,0.49183484797087895,0,0.011059608955908786,0.0
TFX,2024-09-30,SPY,XLV,,LR,0.65,0.06,0.5925049891828008,0,-0.00039891305956535426,-0.0
THRM,2024-09-30,SPY,XLB,MDY,LR,0.65,0.1,0.5816184791372341,0,-0.00894598299776377,-0.0
THS,2024-09-30,SPY,XLP,IJR,LR,0.6,0.1,0.5049121896117961,0,-0.0010780213215941482,-0.0
TILE,2024-09-30,SPY,XLI,IJR,RF,0.55,0.1,0.5076569082979341,0,0.007764607880567941,0.0
TNC,2024-09-30,SPY,XLI,IJR,RF,0.55,0.08,0.5047128420824903,0,-0.003749247307633284,-0.0
TR,2024-09-30,SPY,XLP,IJR,RF,0.575,0.1,0.506307195941664,0,-0.02077063568102065,-0.0
SLG,2024-09-30,SPY,XLRE,MDY,LR,0.65,0.08,0.6419407949517622,0,0.02898399207104333,0.0
SKYW,2024-09-30,SPY,XLY,IJR,RF,0.55,0.08,0.4796354271231579,0,0.018742763813767105,0.0
SIG,2024-09-30,SPY,XLI,MDY,LR,0.55,0.08,0.5899890689483855,0,-0.05386506792138022,-0.0
UCTT,2024-09-30,SPY,XLK,MDY,RF,0.55,0.02,0.5367323689574801,0,0.02620096212266654,0.0
PRAA,2024-09-30,SPY,XLI,IJR,LR,0.55,0.1,0.529649700999525,0,0.003968870072638523,0.0
PRDO,2024-09-30,SPY,XLI,MDY,RF,0.575,0.1,0.48857134445651823,0,-0.013819913576435973,-0.0
PRG,2024-09-30,SPY,XLF,MDY,RF,0.55,0.04,0.5340524955020209,0,-0.013486830792112034,-0.0
AORT,2024-09-30,SPY,XLB,IJR,LR,0.575,0.08,0.4950866195493754,0,0.007001013790244982,0.0
PRSU,2024-09-30,SPY,XLI,IJR,LR,0.55,0.08,0.5127950242469658,0,0.016554084063649728,0.0
QDEL,2024-09-30,SPY,XLV,IJR,LR,0.55,0.08,0.47634443386833863,0,-0.006598346892759165,-0.0
RDNT,2024-09-30,SPY,XLY,MDY,RF,0.55,0.08,0.47848475776033156,0,0.012253915534012626,0.0
ANDE,2024-09-30,SPY,XLB,IJR,RF,0.55,0.08,0.47646832085967233,0,0.02507445421562299,0.0
RGR,2024-09-30,SPY,XLB,IJR,RF,0.575,0.06,0.5156295254647791,0,0.014249497836094192,0.0
ADEA,2024-09-30,SPY,XLI,MDY,LR,0.55,0.04,0.5356946527396516,0,0.01243755008872749,0.0
UHT,2024-09-30,SPY,XLRE,IJR,LR,0.575,0.1,0.6083800487578919,0,0.003777825643401721,0.0
SAFE,2024-09-30,SPY,XLRE,MDY,LR,0.65,0.04,0.6799213144356003,0,0.004692377690257866,0.0
SAFT,2024-09-30,SPY,XLF,IJR,LR,0.55,0.1,0.5327056693498667,0,0.010883860539714357,0.0
AEIS,2024-09-30,SPY,XLK,MDY,RF,0.6,0.08,0.5204160683322047,0,0.04390302372023823,0.0
UFCS,2024-09-30,SPY,XLF,IJR,LR,0.575,0.1,0.6021052548048146,0,0.0130788148198722,0.0
HWKN,2024-09-30,SPY,XLI,IJR,LR,0.6,0.1,0.5447486508939441,0,0.009320438387235905,0.0
MCY,2024-09-30,SPY,XLF,MDY,LR,0.55,0.02,0.5599417636696347,0,0.016717071558601908,0.0
ETD,2024-09-30,SPY,XLI,IJR,LR,0.55,0.02,0.547063128630035,0,0.02048886832913599,0.0
BHE,2024-09-30,SPY,XLI,MDY,RF,0.55,0.1,0.49653989467089993,0,0.004993755382576114,0.0
ELME,2024-09-30,SPY,XLRE,MDY,LR,0.625,0.1,0.6688837983000768,0,-0.006522313156170356,-0.0
GVA,2024-09-30,SPY,XLI,MDY,RF,0.55,0.1,0.5075108417453092,0,0.014618438287671138,0.0
FBNC,2024-09-30,SPY,XLF,IJR,RF,0.6,0.08,0.5207045849242511,0,-0.0026715412055296588,-0.0
CWT,2024-09-30,SPY,XLU,IJR,LR,0.65,0.08,0.5855221663924308,0,-0.010454333777663333,-0.0
GPI,2024-09-30,SPY,XLI,IJR,RF,0.55,0.1,0.5257980260776604,0,0.006967537680362127,0.0
GNW,2024-09-30,SPY,XLF,,RF,0.55,0.1,0.496371688726077,0,0.0022934485373427233,0.0
ESE,2024-09-30,SPY,XLI,MDY,LR,0.575,0.1,0.5645689976695645,0,0.010236863017472632,0.0
GFF,2024-09-30,SPY,XLI,IJR,RF,0.55,0.08,0.561018662383198,0,0.026175517527209598,0.0
GES,2024-09-30,SPY,XLB,MDY,RF,0.55,0.1,0.4883877065739037,0,0.0004921511678329694,0.0
GEO,2024-09-30,SPY,XLF,IJR,LR,0.575,0.1,0.60058528379905,0,0.034114999378190944,0.0
CASH,2024-09-30,SPY,XLF,MDY,LR,0.575,0.1,0.5745302101276342,0,-0.0002401338649820079,-0.0
ABG,2024-09-30,SPY,XLI,IJR,RF,0.65,0.1,0.5647420502662766,0,0.01039908953301219,0.0
BMI,2024-09-30,SPY,XLI,MDY,RF,0.575,0.1,0.512053088251466,0,0.02027392882357358,0.0
DGII,2024-09-30,SPY,XLI,IJR,RF,0.6,0.1,0.517151078086006,0,0.04292960086556843,0.0
WGO,2024-09-30,SPY,XLI,IJR,RF,0.6,0.06,0.541918450501814,0,0.02142843773735459,0.0
WRLD,2024-09-30,SPY,XLY,IJR,RF,0.55,0.1,0.528134407003706,0,-0.012382961894007366,-0.0
FIZZ,2024-09-30,SPY,XLP,IJR,RF,0.55,0.06,0.5448892950478522,0,0.018714764303543397,0.0
DRH,2024-09-30,SPY,XLB,MDY,RF,0.55,0.06,0.4999514740141224,0,0.02014880998289924,0.0
BWA,2024-09-30,SPY,XLB,MDY,RF,0.55,0.1,0.5041608814284539,0,0.004002831724843627,0.0
DY,2024-09-30,SPY,XLI,MDY,RF,0.55,0.1,0.49131387660475295,0,-0.0007381268278311894,-0.0
BXMT,2024-09-30,SPY,XLRE,MDY,RF,0.625,0.1,0.5357266733410065,0,-0.010851089979254862,-0.0
WDFC,2024-09-30,SPY,XLRE,IJR,RF,0.575,0.1,0.4872546078793697,0,0.011381827952178562,0.0
CAKE,2024-09-30,SPY,XLI,MDY,RF,0.55,0.1,0.520828545682425,0,0.03213758385852869,0.0
HNI,2024-09-30,SPY,XLI,IJR,RF,0.55,0.1,0.5136445714635688,0,0.011374199789550659,0.0
EPC,2024-09-30,SPY,XLP,MDY,RF,0.55,0.1,0.451407171650531,0,0.0021174151924422424,0.0
CNXN,2024-09-30,SPY,XLI,IJR,RF,0.55,0.1,0.4964890189918997,0,-0.010051313575055476,-0.0
CNS,2024-09-30,SPY,XLRE,MDY,LR,0.625,0.02,0.6340653573546935,0,-0.005334980432171571,-0.0
CCOI,2024-09-30,SPY,XLI,,LR,0.575,0.1,0.5597265448261214,0,-0.005699194598012739,-0.0
WT,2024-09-30,SPY,XLI,,LR,0.575,0.1,0.5689373540597912,0,0.011948007501987941,0.0
CRK,2024-09-30,SPY,XLE,MDY,LR,0.55,0.1,0.5675872404824237,0,0.0029996949680368822,0.0
BFS,2024-09-30,SPY,XLRE,IJR,LR,0.55,0.08,0.5871098560302678,0,0.00657220165977538,0.0
HLX,2024-09-30,SPY,XLE,MDY,RF,0.55,0.1,0.47396783937131337,0,-0.0018678337126321037,-0.0
CHCO,2024-09-30,SPY,XLF,IJR,LR,0.625,0.08,0.5691755618022201,0,-0.0013109001394876404,-0.0
HSII,2024-09-30,SPY,XLI,IJR,LR,0.625,0.08,0.5725069931967931,0,0.010900330091127924,0.0
HL,2024-09-30,SPY,XLB,MDY,RF,0.6,0.1,0.5800302196599741,0,0.02494431129321846,0.0
HSTM,2024-09-30,SPY,XLI,MDY,LR,0.575,0.1,0.6024949669067906,0,0.02514602754228214,0.0
AGYS,2024-09-30,SPY,XLI,IJR,RF,0.6,0.06,0.510147320637991,-1,-0.000917551722012416,-8.244827798758406e-05
USPH,2024-09-30,SPY,XLB,IJR,RF,0.625,0.08,0.5367621126095908,-1,-0.0005187930319545085,-0.0004812069680454915
INDB,2024-09-30,SPY,XLF,IJR,RF,0.625,0.04,0.4491636913664886,-1,-0.00038407516056695144,-0.0006159248394330486
LNC,2024-09-30,SPY,XLF,,RF,0.65,0.02,0.5506493032106016,-1,-1.9752899470249635e-05,-0.0009802471005297504
SCSC,2024-09-30,SPY,XLI,IJR,RF,0.6,0.04,0.4925118806986795,-1,-4.46298181082036e-06,-0.0009955370181891797
CATY,2024-09-30,SPY,XLF,IJR,RF,0.625,0.02,0.5163182763603187,-1,8.597173334110031e-06,-0.00100859717333411
ASTE,2024-09-30,SPY,XLI,IJR,RF,0.65,0.1,0.5269805116935615,-1,7.838351127999535e-05,-0.0010783835112799954
HOPE,2024-09-30,SPY,XLF,IJR,LR,0.625,0.02,0.5799883989735956,-1,0.00020921103427369928,-0.0012092110342736993
WABC,2024-09-30,SPY,XLF,IJR,RF,0.65,0.08,0.4586989184175052,-1,0.00031569937743832453,-0.0013156993774383246
STAA,2024-09-30,SPY,XLB,IJR,LR,0.625,0.02,0.5253914120673767,-1,0.00039949429011573376,-0.0013994942901157338
WSFS,2024-09-30,SPY,XLF,IJR,RF,0.575,0.02,0.4667216620503909,-1,0.0005261520779771111,-0.0015261520779771111
GDEN,2024-09-30,SPY,XLI,MDY,LR,0.6,0.08,0.5109164072017717,-1,0.0006082035908174781,-0.0016082035908174782
SBSI,2024-09-30,SPY,XLF,IJR,RF,0.55,0.02,0.5032512956461354,-1,0.0006704312853555612,-0.0016704312853555612
ACHC,2024-09-30,SPY,XLV,MDY,RF,0.625,0.06,0.4836679883849166,-1,0.0006748378162146455,-0.0016748378162146456
LKFN,2024-09-30,SPY,XLF,IJR,RF,0.6,0.02,0.47210959039094336,-1,0.0008639979992006927,-0.0018639979992006927
PLUS,2024-09-30,SPY,XLI,IJR,LR,0.625,0.02,0.5546895342300507,-1,0.001248870160294839,-0.002248870160294839
ROG,2024-09-30,SPY,XLB,IJR,RF,0.6,0.02,0.49787004891361164,-1,0.0013955313752344722,-0.002395531375234472
MDU,2024-09-30,SPY,XLI,MDY,RF,0.65,0.06,0.5067520871536515,-1,0.0014987442765243058,-0.002498744276524306
BKE,2024-09-30,SPY,XLI,IJR,RF,0.65,0.04,0.5338565460149701,-1,0.0015254442841623628,-0.002525444284162363
VSAT,2024-09-30,SPY,XLI,IJR,RF,0.625,0.08,0.48311290779684396,-1,0.0015358410380711604,-0.0025358410380711604
AEO,2024-09-30,SPY,XLI,MDY,RF,0.55,0.04,0.44878624590150223,-1,0.0015458128123036312,-0.002545812812303631
VRE,2024-09-30,SPY,XLRE,MDY,RF,0.65,0.06,0.5395289417747545,-1,0.0016334771905930556,-0.0026334771905930556
TWI,2024-09-30,SPY,XLB,MDY,RF,0.55,0.02,0.5007206549976163,-1,0.0017216132769921188,-0.002721613276992119
ALG,2024-09-30,SPY,XLI,IJR,RF,0.6,0.04,0.5269641164655997,-1,0.002042905946701222,-0.003042905946701222
BCPC,2024-09-30,SPY,XLI,IJR,LR,0.55,0.04,0.46329536016748907,-1,0.0022423022940714927,-0.0032423022940714927
SANM,2024-09-30,SPY,XLI,MDY,LR,0.625,0.02,0.5576529488157667,-1,0.0026149180294268784,-0.0036149180294268784
BANR,2024-09-30,SPY,XLF,IJR,RF,0.625,0.02,0.4859767993906452,-1,0.002644971412723001,-0.003644971412723001
PRK,2024-09-30,SPY,XLF,IJR,RF,0.6,0.08,0.492903268787822,-1,0.002859733563667413,-0.003859733563667413
OII,2024-09-30,SPY,XLE,MDY,LR,0.65,0.08,0.568807393403637,-1,0.002878602400614442,-0.003878602400614442
URBN,2024-09-30,SPY,XLY,MDY,LR,0.55,0.08,0.4320502416644122,-1,0.0031710377151349476,-0.004171037715134948
EZPW,2024-09-30,SPY,XLF,MDY,LR,0.55,0.04,0.4390465857347687,-1,0.003718997147136907,-0.004718997147136908
NPK,2024-09-30,SPY,XLI,IJR,RF,0.65,0.02,0.5057970138324318,-1,0.0037624113744131986,-0.004762411374413199
MGEE,2024-09-30,SPY,XLU,MDY,LR,0.6,0.04,0.5159972131562414,-1,0.003762606367240873,-0.004762606367240873
LXP,2024-09-30,SPY,XLRE,MDY,RF,0.65,0.02,0.6216011535201228,-1,0.0038905787060775415,-0.0048905787060775415
AZTA,2024-09-30,SPY,XLI,MDY,RF,0.625,0.08,0.5001934012182322,-1,0.004333205792469291,-0.005333205792469291
SBCF,2024-09-30,SPY,XLF,IJR,RF,0.65,0.08,0.5136165758199414,-1,0.004348267652482663,-0.005348267652482663
ABR,2024-09-30,SPY,XLI,MDY,RF,0.65,0.02,0.5312913748621129,-1,0.004466172697634867,-0.0054661726976348675
